,Unnamed: 0,Id,MSSubClass,LotFrontage,LotArea,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,GarageQnC,GarageEra,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,FireplaceQuNum,FireplaceParameter,HeatingRank,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,TotalArea,TotalFinishedSF,TotalOutdoorArea,TotalRooms,RoomDensity,TotalFloors,Has2ndFloor,TotalBathrooms,BathPerRoom,BathQualityInteraction,TotalKitchens,KitchenPremium,HouseAge,YearsSinceRemodel,IsRemodeled,RecentRemodel,HouseAgeBin,TotalPorchArea,HasPorch,OutdoorLuxury,HasPool,BsmtFinishedRatio,HasFinishedBsmt,BasementScore,OverallScore,ExteriorScore,LuxuryScore,LivingAreaRatio
10,10,11,20,70.0,11200,4,2,5,5,1965,1965,0.0,3,3,3,3,1,3,906,1,0,134,1040,4,1,4,1040,0,0,1040,1,0,1,0,3,1,3,5,7,384,2,0,0,0,0,0,0,0.0,0,0,2,2008,11.771443882099636,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,False,False,False,False,True,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2080,1946,0,9,173.33333333333334,1,0,2.0,0.3333333333333333,10.0,1,9,43,43,0,0,2,0,0,0,0,0.8703170028818443,1,18,25,9,15,0.4997597308986064
11,11,12,60,85.0,11924,4,2,9,5,2005,2006,286.0,5,3,5,3,1,6,998,1,0,177,1175,4,1,4,1182,1142,0,2324,1,0,3,0,4,1,5,11,7,736,2,147,21,0,0,0,0,0.0,0,0,7,2006,12.75130259456002,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,4,False,False,True,False,False,4.0,4.394449154672439,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3499,3322,168,16,193.66666666666663,2,1,4.0,0.3333333333333333,36.0,1,25,1,0,1,1,4,21,1,168,0,0.8486394557823129,1,30,45,15,23,0.664
12,12,13,20,0.0,12968,4,2,5,6,1962,1962,0.0,3,3,3,3,1,5,737,1,0,175,912,2,1,4,912,0,0,912,1,0,1,0,2,1,3,4,7,352,2,140,0,0,0,176,0,0.0,0,0,9,2008,11.87757552297847,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,False,False,False,False,True,0.0,0.0,6,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1824,1649,316,7,182.4,1,0,2.0,0.4,10.0,1,9,46,46,0,0,2,176,1,316,0,0.8072289156626506,1,18,30,9,13,0.4997260273972603
13,13,14,20,91.0,10652,4,2,7,5,2006,2007,306.0,4,3,4,3,3,1,0,1,0,1494,1494,4,1,4,1494,0,0,1494,0,0,2,0,3,1,4,7,7,840,2,160,33,0,0,0,0,0.0,0,0,8,2007,12.54076114938842,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,4,True,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2988,1494,193,11,186.75,1,0,2.0,0.25,14.0,1,16,1,0,1,1,4,33,1,193,0,0.0,0,48,35,12,19,0.4998327199732352
14,14,15,20,0.0,10920,4,2,6,5,1960,1960,212.0,3,3,3,3,1,4,733,1,0,520,1253,2,1,4,1253,0,0,1253,1,0,1,1,2,1,3,5,7,352,2,0,213,176,0,0,0,1.0,0,0,5,2008,11.964007453736912,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,2.0,1.3862943611198906,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2506,1986,389,8,208.83333333333331,1,0,2.5,0.4166666666666667,15.0,1,9,48,48,0,0,2,389,1,389,0,0.5845295055821371,1,18,30,9,14,0.4998005584363781
15,15,16,45,51.0,6120,4,2,7,8,1929,2001,0.0,3,3,3,3,1,1,0,1,0,832,832,4,1,3,854,0,0,854,0,0,1,0,2,1,3,5,7,576,2,48,112,0,0,0,0,3.0,0,0,7,2007,11.790564777297387,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,3,False,False,False,False,True,0.0,0.0,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1686,854,160,8,142.33333333333334,1,0,1.0,0.1666666666666666,7.0,1,9,78,6,1,1,1,112,1,160,0,0.0,0,18,56,9,17,0.5062240663900415
16,16,17,20,0.0,11241,4,2,6,7,1970,1970,180.0,3,3,3,3,1,5,578,1,0,426,1004,4,1,4,1004,0,0,1004,1,0,1,0,2,1,3,5,7,480,2,0,0,0,0,0,0,0.0,1,700,3,2010,11.91170829631447,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2008,1582,0,8,167.33333333333334,1,0,2.0,0.3333333333333333,12.0,1,9,40,40,0,0,2,0,0,0,0,0.5751243781094527,1,18,42,9,16,0.4997511199601792
17,17,18,90,72.0,10791,4,2,4,5,1967,1967,0.0,3,3,0,0,0,0,0,0,0,0,0,2,1,4,1296,0,0,1296,0,0,2,0,2,2,3,6,7,516,2,0,0,0,0,0,0,0.0,1,500,10,2006,11.407576060361786,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,False,False,False,True,False,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1296,1296,0,10,185.14285714285717,1,0,2.0,0.2857142857142857,8.0,2,9,39,39,0,0,2,0,0,0,0,0.0,0,0,20,9,12,0.9992289899768696
18,18,19,20,66.0,13695,4,2,5,5,2004,2004,0.0,3,3,3,3,1,6,646,1,0,468,1114,4,1,4,1114,0,0,1114,1,0,1,1,3,1,4,6,7,576,2,0,102,0,0,0,0,0.0,0,0,6,2008,11.976665770490769,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,False,False,False,False,True,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2228,1760,102,10,159.14285714285714,1,0,2.5,0.3571428571428571,12.5,1,16,4,4,0,1,4,102,1,102,0,0.579372197309417,1,18,25,9,16,0.4997756841633019
19,19,20,20,70.0,7560,4,2,5,6,1958,1965,0.0,3,3,3,3,1,2,504,1,0,525,1029,2,1,4,1339,0,0,1339,0,0,1,0,3,1,3,6,6,294,2,0,0,0,0,0,0,2.0,0,0,5,2009,11.842236406331557,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2368,1843,0,10,191.28571428571428,1,0,1.0,0.1428571428571428,5.0,1,9,51,44,1,0,2,0,0,0,0,0.4893203883495146,1,18,30,9,13,0.5652173913043478
20,20,21,60,101.0,14215,4,2,8,5,2005,2006,380.0,4,3,5,3,3,1,0,1,0,1158,1158,4,1,4,1158,1218,0,2376,0,0,3,1,4,1,4,9,7,853,2,240,154,0,0,0,0,0.0,0,0,11,2006,12.692506186542175,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,4,False,False,True,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3534,2376,394,14,237.6,2,1,3.5,0.35,28.0,1,16,1,0,1,1,4,154,1,394,0,0.0,0,60,40,12,20,0.6721357850070722
21,21,22,45,57.0,7449,4,2,7,7,1930,1950,0.0,3,3,3,3,1,1,0,1,0,637,637,4,1,2,1108,0,0,1108,0,0,1,0,3,1,4,6,7,280,0,0,0,205,0,0,0,3.0,0,0,6,2007,11.84510995088398,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,True,False,False,False,False,4.0,2.772588722239781,6,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1745,1108,205,10,158.28571428571428,1,0,1.0,0.1428571428571428,7.0,1,16,77,57,1,0,1,205,1,205,0,0.0,0,18,49,9,18,0.6345933562428407
22,22,23,20,75.0,9742,4,2,8,5,2002,2002,281.0,4,3,4,3,1,1,0,1,0,1777,1777,4,1,4,1795,0,0,1795,0,0,2,0,3,1,4,7,7,534,2,171,159,0,0,0,0,0.0,0,0,9,2008,12.345838935721968,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,True,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3572,1795,330,11,224.375,1,0,2.0,0.25,16.0,1,16,6,6,0,1,4,159,1,330,0,0.0,0,24,40,12,20,0.5023789532605654
23,23,24,120,44.0,4224,4,2,5,7,1976,1976,0.0,3,3,4,3,1,6,840,1,0,200,1040,2,1,4,1060,0,0,1060,1,0,1,0,3,1,3,6,7,572,2,100,110,0,0,0,0,0.0,0,0,6,2007,11.774527900858468,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,3.0,2.079441541679836,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2100,1900,210,10,151.42857142857142,1,0,2.0,0.2857142857142857,10.0,1,9,31,31,0,0,2,110,1,210,0,0.8069164265129684,1,24,35,9,13,0.504521656354117
24,24,25,20,0.0,8246,4,2,5,8,1968,2001,0.0,3,4,3,3,2,3,188,5,668,204,1060,4,1,4,1060,0,0,1060,1,0,1,0,3,1,4,6,7,270,2,406,90,0,0,0,0,2.0,0,0,5,2010,11.944714374881176,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,3.0,2.079441541679836,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2120,1916,496,10,151.42857142857142,1,0,2.0,0.2857142857142857,10.0,1,16,42,9,1,1,2,90,1,496,0,0.8067860508953817,1,27,40,12,16,0.4997642621404997
25,25,26,20,110.0,14230,4,2,8,5,2007,2007,640.0,4,3,4,3,1,1,0,1,0,1566,1566,4,1,4,1600,0,0,1600,0,0,2,0,3,1,4,7,7,890,2,0,56,0,0,0,0,0.0,0,0,7,2009,12.454107814022272,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,True,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3166,1600,56,11,200.0,1,0,2.0,0.25,16.0,1,16,2,2,0,1,4,56,1,56,0,0.0,0,24,40,12,20,0.5052099778970635
26,26,27,20,60.0,7200,4,2,5,7,1951,2000,0.0,3,3,3,3,2,4,234,3,486,180,900,2,1,4,900,0,0,900,0,1,1,0,3,1,4,5,7,576,2,222,32,0,0,0,0,0.0,0,0,5,2010,11.811554895830454,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,False,False,False,False,True,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1800,1620,254,9,150.0,1,0,1.5,0.25,7.5,1,16,59,10,1,1,2,32,1,254,0,0.7991120976692564,1,27,35,9,14,0.4997223764575236
27,27,28,20,98.0,11478,4,2,8,5,2007,2008,200.0,4,3,5,3,1,6,1218,1,0,486,1704,4,1,4,1704,0,0,1704,1,0,2,0,3,1,4,7,7,772,2,0,50,0,0,0,0,0.0,0,0,5,2010,12.631343648903034,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,True,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3408,2922,50,11,213.0,1,0,3.0,0.375,24.0,1,16,3,2,1,1,4,50,1,50,0,0.7143695014662756,1,30,40,12,20,0.4998533294221179
28,28,29,20,47.0,16321,4,2,5,6,1957,1997,0.0,3,3,3,3,4,4,1277,1,0,207,1484,2,1,4,1600,0,0,1600,1,0,1,0,2,1,3,6,7,319,2,288,258,0,0,0,0,0.0,0,0,12,2006,12.242891437918386,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,4.0,4.394449154672439,6,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3084,2877,546,9,228.57142857142856,1,0,2.0,0.2857142857142857,10.0,1,9,49,9,1,1,2,258,1,546,0,0.8599326599326599,1,45,30,9,13,0.5186385737439222
29,29,30,30,60.0,6324,4,2,4,6,1927,1950,0.0,3,3,3,3,1,1,0,1,0,520,520,1,0,4,520,0,0,520,0,0,1,0,1,1,2,4,7,240,2,49,0,87,0,0,0,0.0,0,0,5,2008,11.134603622683905,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,0.0,0.0,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,520,136,6,104.0,1,0,1.0,0.2,4.0,1,4,81,58,1,0,1,87,1,136,0,0.0,0,18,24,9,10,0.499519692603266
30,30,31,70,50.0,8500,4,2,4,4,1920,1950,0.0,3,2,3,3,1,1,0,1,0,649,649,2,0,4,649,668,0,1317,0,0,1,0,3,1,3,6,7,250,0,0,54,172,0,0,0,2.0,0,0,7,2008,10.59665973278358,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,1,False,False,False,False,True,0.0,0.0,6,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,1317,226,10,188.14285714285717,2,1,1.0,0.1428571428571428,4.0,1,9,88,58,1,0,1,226,1,226,0,0.0,0,18,16,6,12,0.6695475343162176
31,31,32,20,0.0,8544,4,2,5,6,1966,2006,0.0,3,3,3,3,1,1,0,1,0,1228,1228,3,1,4,1228,0,0,1228,0,0,1,1,3,1,4,6,7,271,2,0,65,0,0,0,0,2.0,0,0,6,2008,11.914054519303123,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2456,1228,65,10,175.42857142857142,1,0,1.5,0.2142857142857142,7.5,1,16,42,2,1,1,2,65,1,65,0,0.0,0,18,30,9,15,0.4997964997964998
32,32,33,20,85.0,11049,4,2,8,5,2007,2007,0.0,4,3,5,3,3,1,0,1,0,1234,1234,4,1,4,1234,0,0,1234,0,0,2,0,3,1,4,7,7,484,2,0,30,0,0,0,0,0.0,0,0,1,2008,12.100161978566868,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,4,True,False,False,False,False,0.0,0.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2468,1234,30,11,154.25,1,0,2.0,0.25,16.0,1,16,1,1,0,1,4,30,1,30,0,0.0,0,60,40,12,20,0.4997974888618874
33,33,34,20,70.0,10552,4,2,5,5,1959,1959,0.0,3,3,3,3,1,3,1018,1,0,380,1398,3,1,4,1700,0,0,1700,0,1,1,1,4,1,4,6,7,447,2,0,38,0,0,0,0,0.0,0,0,4,2010,12.016732516077072,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,2,True,False,False,False,False,4.0,2.772588722239781,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3098,2718,38,11,242.8571428571429,1,0,2.0,0.2857142857142857,10.0,1,16,51,51,0,0,2,38,1,38,0,0.727662616154396,1,18,25,9,15,0.5485640529202969
